date,universe,category,weighting_method,asset_id,ticker,constituent_status,units_held,price,price_source,position_value,portfolio_weight,entry_date,exit_date,terminal_proceeds,realized_pl,rebalance_trade_value
2022-06-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385565,16.0,asof_observed_or_offering,10.984228648616904,0.12522501369648587,2020-09-01,,0.0,0.0,
2022-06-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156694,3.5,asof_observed_or_offering,7.208400050654843,0.08217891523831886,2021-04-01,,0.0,0.0,
2022-06-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385565,13.5,asof_observed_or_offering,9.267942922270512,0.10565860530640994,2019-11-01,,0.0,0.0,
2022-06-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385565,17.0,asof_observed_or_offering,11.67074293915546,0.13305157705251622,2019-11-01,,0.0,0.0,
2022-06-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886181,2.7,asof_observed_or_offering,30.58421164349269,0.34867339751115284,2020-11-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.73694860471604,3.8,asof_observed_or_offering,18.00040469792095,0.2052124911951162,2020-10-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.1252250136964859,2020-09-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156694,3.5,asof_observed_or_offering,7.208400050654843,0.08217891523831886,2021-04-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385565,13.5,asof_observed_or_offering,9.267942922270512,0.10565860530640994,2019-11-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13305157705251627,2019-11-01,,0.0,0.0,
2022-07-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886183,2.7,asof_observed_or_offering,30.584211643492697,0.3486733975111529,2020-11-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.73694860471604,3.8,asof_observed_or_offering,18.00040469792095,0.2052124911951162,2020-10-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.1252250136964859,2020-09-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156694,3.5,asof_observed_or_offering,7.208400050654843,0.08217891523831886,2021-04-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385565,13.5,asof_observed_or_offering,9.267942922270512,0.10565860530640994,2019-11-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13305157705251627,2019-11-01,,0.0,0.0,
2022-08-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886183,2.7,asof_observed_or_offering,30.584211643492697,0.3486733975111529,2020-11-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2022-09-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2022-10-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2022-11-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2022-12-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2023-01-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.736948604716041,3.8,asof_observed_or_offering,18.000404697920953,0.20085028151212225,2020-10-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.12256310084645142,2020-09-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.05954287161567,4.15,asof_observed_or_offering,8.54710291720503,0.09536941284614502,2021-04-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385566,13.5,asof_observed_or_offering,9.267942922270514,0.10341261633919338,2019-11-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.13022329464935464,2019-11-01,,0.0,0.0,
2023-02-28,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,2.75,asof_observed_or_offering,31.150585933187006,0.3475812938067333,2020-11-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.73694860471604,6.95,asof_observed_or_offering,32.92179280277648,0.301404732723673,2020-10-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.10056252160522924,2020-09-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156703,4.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2021-04-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385567,13.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2019-11-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.10684767920555609,2019-11-01,,0.0,0.0,
2023-03-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,3.1,asof_observed_or_offering,35.115205961047174,0.32148581125671727,2020-11-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.73694860471604,6.95,asof_observed_or_offering,32.92179280277648,0.301404732723673,2020-10-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.10056252160522924,2020-09-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156703,4.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2021-04-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385567,13.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2019-11-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.10684767920555609,2019-11-01,,0.0,0.0,
2023-04-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,3.1,asof_observed_or_offering,35.115205961047174,0.32148581125671727,2020-11-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,4.73694860471604,6.95,asof_observed_or_offering,32.92179280277648,0.301404732723673,2020-10-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.6865142905385566,16.0,asof_observed_or_offering,10.984228648616906,0.10056252160522924,2020-09-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,2.0595428716156703,4.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2021-04-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6865142905385567,13.5,asof_observed_or_offering,9.267942922270516,0.08484962760441218,2019-11-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.6865142905385566,17.0,asof_observed_or_offering,11.670742939155463,0.10684767920555609,2019-11-01,,0.0,0.0,
2023-05-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,11.327485793886185,3.1,asof_observed_or_offering,35.115205961047174,0.32148581125671727,2020-11-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-06-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-07-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-08-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-09-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-10-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-11-30,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-smurf,SMURF,included_in_index,0.5218120504960061,17.0,asof_observed_or_offering,8.870804858432104,0.08417925229017083,2019-11-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-snoopy,SNOOPY,included_in_index,0.5218120504960061,15.0,asof_observed_or_offering,7.827180757440091,0.07427581084426838,2020-04-01,,0.0,0.0,
2023-12-31,category,watches,market_cap_weight,rally-tornek,TORNEK,included_in_index,8.609898833184102,3.1,asof_observed_or_offering,26.69068638287072,0.2532805149789552,2020-11-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-79stella,79STELLA,included_in_index,3.6005031484224426,6.5,asof_observed_or_offering,23.403270464745876,0.22208467442436247,2020-10-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-93daytona,93DAYTONA,included_in_index,0.5218120504960062,16.0,asof_observed_or_offering,8.3489928079361,0.07922753156721962,2020-09-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-bondwatch,BONDWATCH,included_in_index,5.218120504960062,2.25,asof_observed_or_offering,11.74077113616014,0.11141371626640259,2022-01-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-dimaggio2,DIMAGGIO2,included_in_index,0.5218120504960061,10.95,asof_observed_or_offering,5.713841952931267,0.05422134191631591,2020-11-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-riviera,RIVIERA,included_in_index,1.5654361514880184,4.5,asof_observed_or_offering,7.044462681696083,0.06684822975984155,2021-04-01,,0.0,0.0,
2024-01-31,category,watches,market_cap_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5218120504960061,11.0,asof_observed_or_offering,5.739932555456067,0.054468927952463476,2019-11-01,,0.0,0.0,
