series_id,cik,accession_number,filing_type,filing_date,filing_url,series_name,asset_name,offering_price,shares,acquisition_cost,offering_expenses,status,source_confidence
0001688804-0001688804-25-000007-Series #15COBB,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #15COBB,1915 Cracker Jack #30 Ty Cobb Card graded PSA NM 7,11.0,7000.0,,5052.0,exit,0.88
0001688804-0001688804-25-000007-Series #HIRST1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #HIRST1,Damien Hirst The Currency “Who’s really the king” NFT,4.0,5000.0,,1320.0,closed,0.88
0001688804-0001688804-25-000007-Series #BRADBURY,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BRADBURY,1953 1st Edition Copy of Fahrenheit 451 by Ray Bradbury,9.0,2000.0,,2838.0,closed,0.88
0001688804-0001688804-25-000007-Series #BEATLES2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BEATLES2,1963 Beatles Signed Fan Club Card graded PSA Authentic,10.0,2500.0,,1483.0,closed,0.88
0001688804-0001688804-25-000007-Series #SKYWALKER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SKYWALKER,1978 Kenner Star Wars Luke Skywalker Action Figure graded AFA 85,3.5,5000.0,,1856.0,closed,0.88
0001688804-0001688804-25-000007-Series #85GPK2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #85GPK2,Original 1985 Topps Garbage Pail Kids Series 1 Wax Box,5.0,5000.0,,754.0,closed,0.88
0001688804-0001688804-25-000007-Series #GRIFFEY2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #GRIFFEY2,1989 Bowman Tiffany #220 Ken Griffey Jr. Rookie Card graded PSA GEM MT 10,7.75,2000.0,,543.0,closed,0.88
0001688804-0001688804-25-000007-Series #19HAALAND,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #19HAALAND,2019 Topps Chrome Bundesliga #72 Erling Haaland Gold Refractor Rookie Card graded PSA 10,9.0,5000.0,,6693.0,closed,0.88
0001688804-0001688804-25-000007-Series #MEGALODON,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MEGALODON,Carcharocles Megaladon Jaw: Full Set of Fossilized Teeth in Jaw Reconstruction,20.0,30000.0,,135930.0,closed,0.88
0001688804-0001688804-25-000007-Series #KELLER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #KELLER,1892 Book Inscribed by Helen Keller to Frances Cleveland,5.0,3000.0,,2258.0,closed,0.88
0001688804-0001688804-25-000007-Series #GODFATHER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #GODFATHER,1971 Second Draft Screenplay of The Godfather by Mario Puzo and Francis Ford Coppola,13.0,1000.0,,946.0,closed,0.88
0001688804-0001688804-25-000007-Series #MAYC5750,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MAYC5750,Number 5750 Mutant Ape Yacht Club NFT with M1 Hawaiian Shirt,7.0,10000.0,,11649.0,closed,0.88
0001688804-0001688804-25-000007-Series #SUPREMEPB,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SUPREMEPB,2018 Supreme Branded Stern Pinball Machine,6.0,10000.0,,3248.0,closed,0.88
0001688804-0001688804-25-000007-Series #MJTICKET,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MJTICKET,1984 Michael Jordan Debut Ticket graded PSA 5,8.0,20000.0,,16443.0,closed,0.88
0001688804-0001688804-25-000007-Series #BLASTOISE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BLASTOISE,"Pokémon Blastoise #009/165R Test Print ""Gold Border"" Foil Card graded CGC 6.5+",5.0,50000.0,,28713.0,closed,0.88
0001688804-0001688804-25-000007-Series #MACALLAN3,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MACALLAN3,1938 Macallan Single Malt Scotch Whisky,5.0,4100.0,,844.0,closed,0.88
0001688804-0001688804-25-000007-Series #COOLCAT,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #COOLCAT,"Three Original Cartoons Drawn by The Catoonist, Now Known as Clon",5.0,4000.0,,700.0,closed,0.88
0001688804-0001688804-25-000007-Series #SUPERMAN6,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SUPERMAN6,1940 Superman #6 Comic Book published by D.C. Comics graded CGC 8.5,8.0,3000.0,,2032.0,closed,0.88
0001688804-0001688804-25-000007-Series #MOONPASS,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MOONPASS,1969 NASA Apollo 11 Mission To The Moon Ticket Pass Graded PSA 8,5.0,1300.0,,388.0,closed,0.88
0001688804-0001688804-25-000007-Series #90FANTASY,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #90FANTASY,1990 NES Final Fantasy Video Game graded WATA 9.4 A,5.0,3000.0,,1750.0,closed,0.88
0001688804-0001688804-25-000006-SERIES #NEOBOX,0001688804,0001688804-25-000006,1-U,2025-08-22,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000006/seriesneoboxform1u.htm,SERIES #NEOBOX,SERIES #NEOBOX,45000.0,55.0,,,,0.8
0001688804-0001688804-25-000005-SERIES #17DUJAC,0001688804,0001688804-25-000005,1-U,2025-05-20,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000005/series17dujacform1u.htm,SERIES #17DUJAC,SERIES #17DUJAC,26000.0,55.0,,,,0.8
0001688804-0001688804-25-000004-SERIES #BIRKINBLU,0001688804,0001688804-25-000004,1-U,2025-05-20,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000004/seriesbirkinbluform1u.htm,SERIES #BIRKINBLU,SERIES #BIRKINBLU,58000.0,55.0,,,,0.8
0001688804-0001688804-25-000002-Series #69BM1,0001688804,0001688804-25-000002,1-K,2025-05-05,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000002/xsl1-K_X01/primary_doc.xml,Series #69BM1,Series #69BM1,,,,,,0.8
0001688804-0001688804-25-000001-SERIES #05MJLJ,0001688804,0001688804-25-000001,1-U,2025-03-19,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000001/series05mjljform1u.htm,SERIES #05MJLJ,SERIES #05MJLJ,82000.0,85.0,,,exit,0.8
0001688804-0001768126-25-000005-Series #69BM1,0001688804,0001768126-25-000005,1-U,2025-01-07,https://www.sec.gov/Archives/edgar/data/1688804/000176812625000005/rsecmergerform1u.htm,Series #69BM1,Series #69BM1,,55.0,,,,0.8
0001688804-0001768126-24-000021-Series #06FG1,0001688804,0001768126-24-000021,1-U,2024-12-26,https://www.sec.gov/Archives/edgar/data/1688804/000176812624000021/series54aaronform1u.htm,Series #06FG1,Series #06FG1,170000.0,85.0,,,exit,0.8
0001688804-0001688804-24-000013-SERIES #94LD1,0001688804,0001688804-24-000013,1-U,2024-10-21,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000013/series94ld1form1u.htm,SERIES #94LD1,SERIES #94LD1,597500.0,85.0,,,exit,0.8
0001688804-0001688804-24-000012-SERIES #MACWORLD1,0001688804,0001688804-24-000012,1-U,2024-10-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000012/seriesmacworld1form1u.htm,SERIES #MACWORLD1,SERIES #MACWORLD1,225000.0,85.0,,,,0.8
0001688804-0001688804-24-000011-SERIES #99LE1,0001688804,0001688804-24-000011,1-U,2024-10-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000011/series99le1form1u.htm,SERIES #99LE1,SERIES #99LE1,69500.0,85.0,,,exit,0.8
0001688804-0001688804-24-000010-Series #77LE1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #77LE1,1977 Lotus Esprit S1,38.85,2000.0,,3443.0,closed,0.88
0001688804-0001688804-24-000010-Series #69BM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #69BM1,1969 Ford Mustang Boss 302,57.5,2000.0,,2986.0,closed,0.88
0001688804-0001688804-24-000010-Series #85FT1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #85FT1,1985 Ferrari Testarossa,82.5,2000.0,,17859.0,exit,0.88
0001688804-0001688804-24-000010-Series #88LJ1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #88LJ1,1988 Lamborghini Jalpa,67.5,2000.0,,578.0,exit,0.88
0001688804-0001688804-24-000010-Series #55PS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #55PS1,1955 Porsche 356 Speedster,212.5,2000.0,,3357.0,closed,0.88
0001688804-0001688804-24-000010-Series #95BL1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #95BL1,1995 BMW E36 M3 Lightweight,59.25,2000.0,,444.0,exit,0.88
0001688804-0001688804-24-000010-Series #89PS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #89PS1,1989 Porsche 911 Speedster,82.5,2000.0,,2021.0,exit,0.88
0001688804-0001688804-24-000010-Series #90FM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #90FM1,1990 Ford Mustang 7Up Edition,8.25,2000.0,,464.0,closed,0.88
0001688804-0001688804-24-000010-Series #83FB1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #83FB1,1983 Ferrari 512 BBi,70.0,5000.0,,9162.0,closed,0.88
0001688804-0001688804-24-000010-Series #98DV1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #98DV1,1998 Dodge Viper GTS-R,65.0,2000.0,,2314.0,closed,0.88
0001688804-0001688804-24-000010-Series #06FS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #06FS1,"2006 Ferrari F430 Spider ""Manual""",39.8,5000.0,,774.0,exit,0.88
0001688804-0001688804-24-000010-Series #93XJ1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #93XJ1,1993 Jaguar XJ220,99.0,5000.0,,7373.0,closed,0.88
0001688804-0001688804-24-000010-Series #02AX1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #02AX1,2002 Acura NSX-T,54.0,2000.0,,1944.0,exit,0.88
0001688804-0001688804-24-000010-Series #99LE1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #99LE1,1999 Lotus Esprit Sport 350,34.75,2000.0,,1770.0,exit,0.88
0001688804-0001688804-24-000010-Series #91MV1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #91MV1,1991 Mitsubishi 3000GT VR4,19.0,2000.0,,600.0,closed,0.88
0001688804-0001688804-24-000010-Series #92LD1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #92LD1,"1992 Lancia Delta Integrale Evo ""Martini 5""",55.0,3000.0,,2219.0,closed,0.88
0001688804-0001688804-24-000010-Series #94DV1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #94DV1,1994 Dodge Viper RT/10,28.75,2000.0,,1841.0,closed,0.88
0001688804-0001688804-24-000010-Series #00FM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #00FM1,2000 Ford Mustang Cobra R,24.75,2000.0,,862.0,exit,0.88
0001688804-0001688804-24-000010-Series #72MC1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #72MC1,1972 Mazda Cosmo Sport Series II,62.25,2000.0,,2474.0,closed,0.88
0001688804-0001688804-24-000010-Series #06FG1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #06FG1,2006 Ford GT,64.0,5000.0,,3198.0,exit,0.88
0001688804-0001688804-24-000010-Series #11BM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #11BM1,2011 BMW 1M,42.0,2000.0,,517.0,closed,0.88
0001688804-0001688804-24-000010-Series #80LC1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #80LC1,1980 Lamborghini Countach LP400 S Turbo,127.0,5000.0,,9216.0,exit,0.88
0001688804-0001688804-24-000010-Series #02BZ1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #02BZ1,2002 BMW Z8,65.0,3000.0,,2620.0,exit,0.88
0001688804-0001688804-24-000010-Series #88BM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #88BM1,1988 BMW E30 M3,47.0,3000.0,,226.0,exit,0.88
0001688804-0001688804-24-000010-Series #63CC1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #63CC1,1963 Chevrolet Corvette Split Window,63.0,2000.0,,1553.0,closed,0.88
0001688804-0001688804-24-000010-Series #76PT1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #76PT1,1976 Porsche 911 Turbo Carrera,63.3,3000.0,,1793.0,closed,0.88
0001688804-0001688804-24-000010-Series #75RA1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #75RA1,1975 Renault Alpine A110 1300,28.0,3000.0,,3732.0,closed,0.88
0001688804-0001688804-24-000010-Series #65AG1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #65AG1,1965 Alfa Romeo Giulia Sprint Speciale,89.25,2000.0,,1903.0,closed,0.88
0001688804-0001688804-24-000010-Series #93FS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #93FS1,1993 Ferrari 348TS Serie Speciale,68.75,2000.0,,1272.0,exit,0.88
0001688804-0001688804-24-000010-Series #61JE1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #61JE1,1961 Jaguar E-Type,82.0,3000.0,,3858.0,closed,0.88
0001688804-0001688804-24-000010-Series #90MM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #90MM1,1990 Mazda Miata MX-5,5.32,5000.0,,918.0,closed,0.88
0001688804-0001688804-24-000010-Series #65FM1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #65FM1,1965 Ford Mustang 2+2 Fastback,41.25,2000.0,,1966.0,closed,0.88
0001688804-0001688804-24-000010-Series #88PT1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #88PT1,1988 Porsche 944 Turbo S,30.0,2200.0,,2214.0,exit,0.88
0001688804-0001688804-24-000010-Series #94LD1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #94LD1,1994 Lamborghini Diablo SE30 Jota,119.5,5000.0,,11251.0,closed,0.88
0001688804-0001688804-24-000010-Series #99SS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #99SS1,1999 Shelby Series 1,137.5,1000.0,,1815.0,closed,0.88
0001688804-0001688804-24-000010-Series #94FS1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #94FS1,1994 Ferrari 348 Spider,72.5,2000.0,,669.0,closed,0.88
0001688804-0001688804-24-000010-Series #61MG1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #61MG1,1961 Maserati 3500GT,68.0,5000.0,,4613.0,closed,0.88
0001688804-0001688804-24-000010-Series #92CC1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #92CC1,1992 Chevrolet Corvette ZR1,26.25,2000.0,,2875.0,closed,0.88
0001688804-0001688804-24-000010-Series #89FT1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #89FT1,1989 Ferrari Testarossa,45.0,4000.0,,400.0,exit,0.88
0001688804-0001688804-24-000010-Series #80PN1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #80PN1,1980 Porsche 928,9.6,5000.0,,4030.0,exit,0.88
0001688804-0001688804-24-000010-Series #89FG2,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #89FG2,1989 Ferrari 328 GTS,75.0,1700.0,,1719.0,exit,0.88
0001688804-0001688804-24-000010-Series #88LL1,0001688804,0001688804-24-000010,1-SA,2024-09-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880424000010/rsecollection1sa2024.htm,Series #88LL1,1988 Lamborghini LM002,146.0,2000.0,,3115.0,closed,0.88
