date,universe,category,weighting_method,rebalance_frequency,index_level,portfolio_value,invested_asset_value,cash_value,pending_settlement_value,eligible_constituent_count,active_constituent_count,exited_constituent_count,realized_exit_proceeds,period_return,cumulative_return,rebalance_flag,calculation_version,drawdown,calculated_at
2026-04-30,category,watches,equal_weight,monthly,93.11727250203388,93.11727250203386,93.11727250203386,0.0,0,14,11,2,0.0,0.0,-0.06882727497966112,True,total_return_index_v1,-0.11213947890916987,2026-07-17T23:17:26.908450+00:00
2026-05-31,category,watches,equal_weight,monthly,93.11727250203388,93.11727250203386,93.11727250203386,0.0,0,14,11,2,0.0,0.0,-0.06882727497966112,True,total_return_index_v1,-0.11213947890916987,2026-07-17T23:17:26.908450+00:00
2026-06-30,category,watches,equal_weight,monthly,96.5520581068557,96.55205810685568,96.55205810685568,0.0,0,14,12,2,0.0,0.036886664659843804,-0.03447941893144302,True,total_return_index_v1,-0.07938926560297821,2026-07-17T23:17:26.908450+00:00
2026-07-02,category,watches,equal_weight,monthly,96.5520581068557,96.55205810685568,96.55205810685568,0.0,0,14,12,2,0.0,0.0,-0.03447941893144302,False,total_return_index_v1,-0.07938926560297821,2026-07-17T23:17:26.908450+00:00
2017-04-13,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-04-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-05-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-06-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-07-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-08-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-09-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-10-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-11-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-12-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-01-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-02-28,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-03-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-04-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-05-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-06-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-07-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-08-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-09-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-10-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-11-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-12-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-01-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-02-28,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-03-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-04-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-05-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-06-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-07-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-08-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-09-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-10-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-11-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-12-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-01-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-02-29,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-03-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-04-30,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,3,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-05-31,category,watches,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,3,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-06-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,4,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-07-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,4,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-08-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,4,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-09-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,5,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-10-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,6,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-11-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-12-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-01-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-02-28,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-03-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-04-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-05-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-06-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,1,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-07-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,1,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-08-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,1,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-09-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,2,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-10-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,2,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-11-30,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,2,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-12-31,category,watches,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,11,2,1,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-01-31,category,watches,market_cap_weight,monthly,100.00000000000003,100.00000000000001,100.00000000000001,0.0,0,12,3,1,0.0,2.220446049250313e-16,2.220446049250313e-16,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-02-28,category,watches,market_cap_weight,monthly,100.00000000000006,100.00000000000003,100.00000000000003,0.0,0,12,3,1,0.0,2.220446049250313e-16,6.661338147750939e-16,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-03-31,category,watches,market_cap_weight,monthly,100.00000000000006,100.00000000000003,100.00000000000003,0.0,0,12,3,1,0.0,0.0,6.661338147750939e-16,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-04-30,category,watches,market_cap_weight,monthly,100.00000000000006,100.00000000000003,100.00000000000003,0.0,0,12,3,1,0.0,0.0,6.661338147750939e-16,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-05-31,category,watches,market_cap_weight,monthly,100.00000000000006,100.00000000000003,100.00000000000003,0.0,0,12,3,1,0.0,0.0,6.661338147750939e-16,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-06-30,category,watches,market_cap_weight,monthly,87.7159309021114,87.71593090211137,87.71593090211137,0.0,0,12,6,1,0.0,-0.12284069097888661,-0.12284069097888606,True,total_return_index_v1,-0.1228406909788865,2026-07-17T23:17:26.908450+00:00
2022-07-31,category,watches,market_cap_weight,monthly,87.7159309021114,87.71593090211137,87.71593090211137,0.0,0,12,6,1,0.0,0.0,-0.12284069097888606,True,total_return_index_v1,-0.1228406909788865,2026-07-17T23:17:26.908450+00:00
2022-08-31,category,watches,market_cap_weight,monthly,87.7159309021114,87.71593090211137,87.71593090211137,0.0,0,12,6,1,0.0,0.0,-0.12284069097888606,True,total_return_index_v1,-0.1228406909788865,2026-07-17T23:17:26.908450+00:00
2022-09-30,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.02171871331298436,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2022-10-31,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.0,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2022-11-30,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.0,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2022-12-31,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.0,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2023-01-31,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.0,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2023-02-28,category,watches,market_cap_weight,monthly,89.6210080583559,89.62100805835587,89.62100805835587,0.0,0,12,6,1,0.0,0.0,-0.103789919416441,True,total_return_index_v1,-0.10378991941644156,2026-07-17T23:17:26.908450+00:00
2023-03-31,category,watches,market_cap_weight,monthly,109.2278561961371,109.22785619613705,109.22785619613705,0.0,0,12,6,1,0.0,0.21877513501091594,0.09227856196137108,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-04-30,category,watches,market_cap_weight,monthly,109.2278561961371,109.22785619613705,109.22785619613705,0.0,0,12,6,1,0.0,0.0,0.09227856196137108,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-05-31,category,watches,market_cap_weight,monthly,109.2278561961371,109.22785619613705,109.22785619613705,0.0,0,12,6,1,0.0,0.0,0.09227856196137108,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-06-30,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,-0.03522830834983193,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-07-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-08-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-09-30,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-10-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-11-30,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,1,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2023-12-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-01-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-02-29,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-03-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-04-30,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-05-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-06-30,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-07-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-08-31,category,watches,market_cap_weight,monthly,105.37994359766849,105.37994359766844,105.37994359766844,0.0,0,12,9,2,0.0,0.0,0.053799435976684906,True,total_return_index_v1,-0.035228308349831816,2026-07-17T23:17:26.908450+00:00
2024-09-30,category,watches,market_cap_weight,monthly,107.98900385014853,107.98900385014849,107.98900385014849,0.0,0,12,10,2,0.0,0.024758603614756236,0.07989003850148535,True,total_return_index_v1,-0.011341908457527472,2026-07-17T23:17:26.908450+00:00
2024-10-31,category,watches,market_cap_weight,monthly,107.98900385014853,107.98900385014849,107.98900385014849,0.0,0,12,10,2,0.0,0.0,0.07989003850148535,True,total_return_index_v1,-0.011341908457527472,2026-07-17T23:17:26.908450+00:00
2024-11-30,category,watches,market_cap_weight,monthly,107.98900385014853,107.98900385014849,107.98900385014849,0.0,0,12,10,2,0.0,0.0,0.07989003850148535,True,total_return_index_v1,-0.011341908457527472,2026-07-17T23:17:26.908450+00:00
2024-12-31,category,watches,market_cap_weight,monthly,102.85831609940074,102.8583160994007,102.8583160994007,0.0,0,12,11,2,0.0,-0.04751120547298893,0.028583160994007484,True,total_return_index_v1,-0.05831424618733494,2026-07-17T23:17:26.908450+00:00
2025-01-31,category,watches,market_cap_weight,monthly,102.85831609940074,102.8583160994007,102.8583160994007,0.0,0,12,11,2,0.0,0.0,0.028583160994007484,True,total_return_index_v1,-0.05831424618733494,2026-07-17T23:17:26.908450+00:00
2025-02-28,category,watches,market_cap_weight,monthly,102.85831609940074,102.8583160994007,102.8583160994007,0.0,0,12,11,2,0.0,0.0,0.028583160994007484,True,total_return_index_v1,-0.05831424618733494,2026-07-17T23:17:26.908450+00:00
2025-03-31,category,watches,market_cap_weight,monthly,99.73766080645508,99.73766080645504,99.73766080645504,0.0,0,12,11,2,0.0,-0.030339358170416664,-0.0026233919354491375,True,total_return_index_v1,-0.08688438755623629,2026-07-17T23:17:26.908450+00:00
2025-04-30,category,watches,market_cap_weight,monthly,99.73766080645508,99.73766080645504,99.73766080645504,0.0,0,12,11,2,0.0,0.0,-0.0026233919354491375,True,total_return_index_v1,-0.08688438755623629,2026-07-17T23:17:26.908450+00:00
2025-05-31,category,watches,market_cap_weight,monthly,99.73766080645508,99.73766080645504,99.73766080645504,0.0,0,12,11,2,0.0,0.0,-0.0026233919354491375,True,total_return_index_v1,-0.08688438755623629,2026-07-17T23:17:26.908450+00:00
2025-06-30,category,watches,market_cap_weight,monthly,95.73013235274827,95.73013235274823,95.73013235274823,0.0,0,12,11,2,0.0,-0.04018069424631465,-0.04269867647251724,True,total_return_index_v1,-0.12357400679137542,2026-07-17T23:17:26.908450+00:00
2025-07-31,category,watches,market_cap_weight,monthly,95.73013235274827,95.73013235274823,95.73013235274823,0.0,0,12,11,2,0.0,0.0,-0.04269867647251724,True,total_return_index_v1,-0.12357400679137542,2026-07-17T23:17:26.908450+00:00
2025-08-31,category,watches,market_cap_weight,monthly,95.73013235274827,95.73013235274823,95.73013235274823,0.0,0,12,11,2,0.0,0.0,-0.04269867647251724,True,total_return_index_v1,-0.12357400679137542,2026-07-17T23:17:26.908450+00:00
2025-09-30,category,watches,market_cap_weight,monthly,95.65899279439844,95.6589927943984,95.6589927943984,0.0,0,14,11,2,0.0,-0.0007431260837255094,-0.04341007205601555,True,total_return_index_v1,-0.12422530180738389,2026-07-17T23:17:26.908450+00:00
2025-10-31,category,watches,market_cap_weight,monthly,95.65899279439844,95.6589927943984,95.6589927943984,0.0,0,14,11,2,0.0,0.0,-0.04341007205601555,True,total_return_index_v1,-0.12422530180738389,2026-07-17T23:17:26.908450+00:00
2025-11-30,category,watches,market_cap_weight,monthly,95.65899279439844,95.6589927943984,95.6589927943984,0.0,0,14,11,2,0.0,0.0,-0.04341007205601555,True,total_return_index_v1,-0.12422530180738389,2026-07-17T23:17:26.908450+00:00
2025-12-31,category,watches,market_cap_weight,monthly,89.52913418325517,89.52913418325512,89.52913418325512,0.0,0,14,11,2,0.0,-0.06408031730292507,-0.10470865816744834,True,total_return_index_v1,-0.1803452223534402,2026-07-17T23:17:26.908450+00:00
2026-01-31,category,watches,market_cap_weight,monthly,89.52913418325517,89.52913418325512,89.52913418325512,0.0,0,14,11,2,0.0,0.0,-0.10470865816744834,True,total_return_index_v1,-0.1803452223534402,2026-07-17T23:17:26.908450+00:00
2026-02-28,category,watches,market_cap_weight,monthly,89.52913418325517,89.52913418325512,89.52913418325512,0.0,0,14,11,2,0.0,0.0,-0.10470865816744834,True,total_return_index_v1,-0.1803452223534402,2026-07-17T23:17:26.908450+00:00
2026-03-31,category,watches,market_cap_weight,monthly,90.85707260578525,90.85707260578519,90.85707260578519,0.0,0,14,11,2,0.0,0.014832472520196038,-0.0914292739421475,True,total_return_index_v1,-0.16818771538795008,2026-07-17T23:17:26.908450+00:00
2026-04-30,category,watches,market_cap_weight,monthly,90.85707260578525,90.85707260578519,90.85707260578519,0.0,0,14,11,2,0.0,0.0,-0.0914292739421475,True,total_return_index_v1,-0.16818771538795008,2026-07-17T23:17:26.908450+00:00
2026-05-31,category,watches,market_cap_weight,monthly,90.85707260578525,90.85707260578519,90.85707260578519,0.0,0,14,11,2,0.0,0.0,-0.0914292739421475,True,total_return_index_v1,-0.16818771538795008,2026-07-17T23:17:26.908450+00:00
2026-06-30,category,watches,market_cap_weight,monthly,92.65927475064748,92.65927475064743,92.65927475064743,0.0,0,14,12,2,0.0,0.01983557353516896,-0.0734072524935252,True,total_return_index_v1,-0.1516882416490709,2026-07-17T23:17:26.908450+00:00
2026-07-02,category,watches,market_cap_weight,monthly,92.65927475064748,92.65927475064743,92.65927475064743,0.0,0,14,12,2,0.0,0.0,-0.0734072524935252,False,total_return_index_v1,-0.1516882416490709,2026-07-17T23:17:26.908450+00:00
2017-04-13,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-04-30,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-05-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-06-30,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-07-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-08-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-09-30,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-10-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-11-30,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-12-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-01-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-02-28,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-03-31,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-04-30,category,wine,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
