asset_id,period_end,observed_at,price_per_share,market_cap,event_type,source_type,source_reference,collected_at,researcher,precision_status,notes,volume,frequency,implied_market_cap,warning_reason
rally-dimaggio2,2023-12-31,2023-12-29T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2024-03-31,2024-03-28T00:00:00Z,8.9,17800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17800.0,chart_observation_marked_exact
rally-dimaggio2,2024-06-30,2024-06-24T00:00:00Z,9.5,19000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,19000.0,chart_observation_marked_exact
rally-dimaggio2,2024-09-30,2024-09-27T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2024-12-31,2024-12-30T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2025-03-31,2025-03-28T00:00:00Z,8.95,17900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17900.0,chart_observation_marked_exact
rally-dimaggio2,2025-06-30,2025-06-30T00:00:00Z,7.55,15100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,15100.0,chart_observation_marked_exact
rally-dimaggio2,2025-09-30,2025-09-26T00:00:00Z,8.95,17900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17900.0,chart_observation_marked_exact
rally-dimaggio2,2025-12-31,2025-12-30T00:00:00Z,8.05,16100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,16100.000000000002,chart_observation_marked_exact
rally-dimaggio2,2026-03-31,2026-03-27T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2026-06-30,2026-06-30T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dominos,2021-03-31,2021-01-01T00:00:00Z,5.5,11000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2021-01.,,quarterly,11000.0,observed_at_exceeds_quarter_lookback:89d; offering_price_excluded_from_secondary_returns
rally-dominos,2021-06-30,2021-05-04T00:00:00Z,6.1,12200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,12200.0,observed_at_exceeds_quarter_lookback:57d; chart_observation_marked_exact
rally-dominos,2021-09-30,2021-07-23T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,observed_at_exceeds_quarter_lookback:69d; chart_observation_marked_exact
rally-dominos,2021-12-31,2021-10-21T00:00:00Z,7.75,15500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,15500.0,observed_at_exceeds_quarter_lookback:71d; chart_observation_marked_exact
rally-dominos,2022-03-31,2022-03-28T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,chart_observation_marked_exact
rally-dominos,2022-03-31,2022-01-14T00:00:00Z,7.3,14600.0,unknown,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Intraperiod observation preserved; Q1 2022 index bucket uses 2022-03-28 closer to period end.,,quarterly,14600.0,observed_at_exceeds_quarter_lookback:76d
rally-dominos,2022-06-30,2022-06-27T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2022-09-30,2022-09-26T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2022-12-31,2022-12-27T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2023-03-31,2023-03-27T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2023-06-30,2023-06-26T00:00:00Z,5.65,11300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11300.0,chart_observation_marked_exact
rally-dominos,2023-09-30,2023-09-26T00:00:00Z,5.7,11400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11400.0,chart_observation_marked_exact
rally-dominos,2023-12-31,2023-12-29T00:00:00Z,3.25,6500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,6500.0,chart_observation_marked_exact
rally-dominos,2024-03-31,2024-03-26T00:00:00Z,5.6,11200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11200.0,chart_observation_marked_exact
rally-dominos,2024-06-30,2024-06-25T00:00:00Z,4.5,9000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,9000.0,chart_observation_marked_exact
rally-dominos,2024-09-30,2024-09-30T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,chart_observation_marked_exact
rally-dominos,2024-12-31,2024-12-31T00:00:00Z,5.1,10200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10200.0,chart_observation_marked_exact
rally-dominos,2025-03-31,2025-03-26T00:00:00Z,4.3,8600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,8600.0,chart_observation_marked_exact
rally-dominos,2025-06-30,2025-06-25T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2025-09-30,2025-09-30T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2025-12-31,2025-12-30T00:00:00Z,5.15,10300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10300.0,chart_observation_marked_exact
rally-dominos,2026-03-31,2026-03-26T00:00:00Z,5.9,11800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11800.0,chart_observation_marked_exact
rally-dominos,2026-06-30,2026-06-25T00:00:00Z,5.1,10200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10200.0,chart_observation_marked_exact
rally-gmtblack1,2020-06-30,2020-06-19T00:00:00Z,28.0,28000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering,,quarterly,28000.0,offering_price_excluded_from_secondary_returns
rally-gmtblack1,2020-09-30,2020-10-13T00:00:00Z,28.0,28000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,28000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-gmtblack1,2020-12-31,2021-01-14T00:00:00Z,28.0,28000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,28000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-gmtblack1,2021-03-31,2021-03-18T00:00:00Z,25.0,25000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25000.0,chart_observation_marked_exact
rally-gmtblack1,2021-06-30,2021-06-01T00:00:00Z,25.5,25500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25500.0,observed_at_exceeds_quarter_lookback:29d; chart_observation_marked_exact
rally-gmtblack1,2021-09-30,2021-08-19T00:00:00Z,28.0,28000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28000.0,observed_at_exceeds_quarter_lookback:42d; chart_observation_marked_exact
rally-gmtblack1,2021-12-31,2022-01-10T00:00:00Z,26.0,26000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,26000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-gmtblack1,2022-03-31,2022-03-28T00:00:00Z,26.3,26300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26300.0,chart_observation_marked_exact
rally-gmtblack1,2022-06-30,2022-06-29T00:00:00Z,25.5,25500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25500.0,chart_observation_marked_exact
rally-gmtblack1,2022-09-30,2022-09-26T00:00:00Z,26.65,26650.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26650.0,chart_observation_marked_exact
rally-gmtblack1,2022-12-31,2022-12-28T00:00:00Z,26.65,26650.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26650.0,chart_observation_marked_exact
rally-gmtblack1,2023-03-31,2023-03-27T00:00:00Z,26.65,26650.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26650.0,chart_observation_marked_exact
rally-gmtblack1,2023-06-30,2023-06-28T00:00:00Z,26.25,26250.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26250.0,chart_observation_marked_exact
rally-gmtblack1,2023-09-30,2023-09-29T00:00:00Z,25.1,25100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25100.0,chart_observation_marked_exact
rally-gmtblack1,2023-12-31,2023-12-29T00:00:00Z,25.5,25500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25500.0,chart_observation_marked_exact
rally-gmtblack1,2024-03-31,2024-03-22T00:00:00Z,24.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,chart_observation_marked_exact
rally-gmtblack1,2024-06-30,2024-06-26T00:00:00Z,22.25,22250.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22250.0,chart_observation_marked_exact
rally-gmtblack1,2024-09-30,2024-09-27T00:00:00Z,25.45,25450.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25450.0,chart_observation_marked_exact
rally-gmtblack1,2024-12-31,2024-12-31T00:00:00Z,30.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30000.0,chart_observation_marked_exact
rally-gmtblack1,2025-03-31,2025-03-28T00:00:00Z,29.95,29950.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29950.0,chart_observation_marked_exact
rally-gmtblack1,2025-06-30,2025-06-24T00:00:00Z,29.95,29950.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29950.0,chart_observation_marked_exact
rally-gmtblack1,2025-09-30,2025-09-26T00:00:00Z,23.75,23750.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,23750.0,chart_observation_marked_exact
rally-gmtblack1,2025-12-31,2025-12-30T00:00:00Z,21.0,21000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21000.0,chart_observation_marked_exact
rally-gmtblack1,2026-03-31,2026-03-27T00:00:00Z,27.6,27600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27600.0,chart_observation_marked_exact
rally-gmtblack1,2026-06-30,2026-06-30T00:00:00Z,28.5,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-himalaya,2020-06-30,2020-05-22T00:00:00Z,70.0,140000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering,,quarterly,140000.0,observed_at_exceeds_quarter_lookback:39d; offering_price_excluded_from_secondary_returns
rally-himalaya,2020-09-30,2020-09-15T00:00:00Z,75.0,150000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,150000.0,observed_at_exceeds_quarter_lookback:15d; chart_observation_marked_exact
rally-himalaya,2020-12-31,2020-12-15T00:00:00Z,50.0,100000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,100000.0,observed_at_exceeds_quarter_lookback:16d; chart_observation_marked_exact
rally-himalaya,2021-03-31,2021-03-02T00:00:00Z,40.0,80000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,80000.0,observed_at_exceeds_quarter_lookback:29d; chart_observation_marked_exact
rally-himalaya,2021-06-30,2021-07-26T00:00:00Z,60.0,120000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,120000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-himalaya,2021-09-30,2021-09-22T00:00:00Z,60.0,120000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,120000.0,chart_observation_marked_exact
rally-himalaya,2021-12-31,2022-01-31T00:00:00Z,48.55,97100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,97100.0,observed_at_after_period_end; chart_observation_marked_exact
rally-himalaya,2022-03-31,2022-03-28T00:00:00Z,55.0,110000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,110000.0,chart_observation_marked_exact
rally-himalaya,2022-06-30,2022-06-30T00:00:00Z,54.0,108000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,108000.0,chart_observation_marked_exact
rally-himalaya,2022-09-30,2022-09-27T00:00:00Z,50.0,100000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,100000.0,chart_observation_marked_exact
rally-himalaya,2022-12-31,2022-12-30T00:00:00Z,63.0,126000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,126000.0,chart_observation_marked_exact
rally-himalaya,2023-03-31,2023-03-30T00:00:00Z,57.95,115900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,115900.0,chart_observation_marked_exact
rally-himalaya,2023-06-30,2023-06-26T00:00:00Z,59.4,118800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,118800.0,chart_observation_marked_exact
rally-himalaya,2023-09-30,2023-09-29T00:00:00Z,54.0,108000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,108000.0,chart_observation_marked_exact
rally-himalaya,2023-12-31,2023-12-29T00:00:00Z,54.15,108300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,108300.0,chart_observation_marked_exact
rally-himalaya,2024-03-31,2024-03-25T00:00:00Z,55.0,110000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,110000.0,chart_observation_marked_exact
rally-himalaya,2024-06-30,2024-06-28T00:00:00Z,50.0,100000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,100000.0,chart_observation_marked_exact
rally-himalaya,2024-09-30,2024-09-24T00:00:00Z,49.0,98000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,98000.0,chart_observation_marked_exact
rally-himalaya,2024-12-31,2024-12-30T00:00:00Z,39.05,78100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,78100.0,chart_observation_marked_exact
rally-himalaya,2025-03-31,2025-03-27T00:00:00Z,45.0,90000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,90000.0,chart_observation_marked_exact
rally-himalaya,2025-06-30,2025-06-24T00:00:00Z,43.2,86400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,86400.0,chart_observation_marked_exact
rally-himalaya,2025-09-30,2025-09-26T00:00:00Z,45.05,90100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,90100.0,chart_observation_marked_exact
rally-himalaya,2025-12-31,2025-12-31T00:00:00Z,48.95,97900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,97900.0,chart_observation_marked_exact
rally-himalaya,2026-03-31,2026-03-30T00:00:00Z,49.0,98000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,98000.0,chart_observation_marked_exact
rally-himalaya,2026-06-30,2026-06-26T00:00:00Z,46.9,93800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,93800.0,chart_observation_marked_exact
rally-karuizawa,2021-12-31,2021-11-01T00:00:00Z,5.0,65000.0,offering_price,rally_app,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2021-11.,,quarterly,65000.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-karuizawa,2022-03-31,2022-03-31T00:00:00Z,5.25,68250.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,68250.0,chart_observation_marked_exact
rally-karuizawa,2022-06-30,2022-06-27T00:00:00Z,6.0,78000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,78000.0,chart_observation_marked_exact
rally-karuizawa,2022-09-30,2022-09-28T00:00:00Z,6.0,78000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,78000.0,chart_observation_marked_exact
rally-karuizawa,2022-12-31,2022-12-30T00:00:00Z,5.95,77350.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,77350.0,chart_observation_marked_exact
rally-karuizawa,2023-03-31,2023-03-28T00:00:00Z,5.9,76700.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,76700.0,chart_observation_marked_exact
rally-karuizawa,2023-06-30,2023-06-29T00:00:00Z,5.5,71500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,71500.0,chart_observation_marked_exact
rally-karuizawa,2023-09-30,2023-09-29T00:00:00Z,4.5,58500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,58500.0,chart_observation_marked_exact
rally-karuizawa,2023-12-31,2023-12-29T00:00:00Z,4.0,52000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,52000.0,chart_observation_marked_exact
rally-karuizawa,2024-03-31,2024-03-28T00:00:00Z,4.5,58500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,58500.0,chart_observation_marked_exact
rally-karuizawa,2024-06-30,2024-06-25T00:00:00Z,4.3,55900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,55900.0,chart_observation_marked_exact
rally-karuizawa,2024-09-30,2024-09-26T00:00:00Z,3.8,49400.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,49400.0,chart_observation_marked_exact
rally-karuizawa,2024-12-31,2024-12-27T00:00:00Z,3.85,50050.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,50050.0,chart_observation_marked_exact
rally-karuizawa,2025-03-31,2025-03-31T00:00:00Z,3.75,48750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,48750.0,chart_observation_marked_exact
rally-karuizawa,2025-06-30,2025-06-27T00:00:00Z,3.55,46150.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,46150.0,chart_observation_marked_exact
rally-karuizawa,2025-09-30,2025-09-29T00:00:00Z,3.5,45500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,45500.0,chart_observation_marked_exact
rally-karuizawa,2025-12-31,2025-12-30T00:00:00Z,3.0,39000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,39000.0,chart_observation_marked_exact
rally-karuizawa,2026-03-31,2026-03-27T00:00:00Z,3.0,39000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,39000.0,chart_observation_marked_exact
rally-karuizawa,2026-06-30,2026-06-29T00:00:00Z,3.25,42250.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,42250.0,chart_observation_marked_exact
rally-macallan1,2021-12-31,2021-11-01T00:00:00Z,13.25,13250.0,offering_price,rally_app,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2021-11.,,quarterly,13250.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-macallan1,2022-03-31,2022-03-30T00:00:00Z,18.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-macallan1,2022-06-30,2022-06-27T00:00:00Z,18.25,18250.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,18250.0,chart_observation_marked_exact
rally-macallan1,2022-09-30,2022-09-28T00:00:00Z,22.5,22500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,22500.0,chart_observation_marked_exact
rally-macallan1,2022-12-31,2022-12-30T00:00:00Z,24.5,24500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,24500.0,chart_observation_marked_exact
rally-macallan1,2023-03-31,2023-03-29T00:00:00Z,24.9,24900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,24900.0,chart_observation_marked_exact
rally-macallan1,2023-06-30,2023-06-30T00:00:00Z,21.5,21500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,21500.0,chart_observation_marked_exact
rally-macallan1,2023-09-30,2023-09-27T00:00:00Z,15.0,15000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,15000.0,chart_observation_marked_exact
rally-macallan1,2023-12-31,2023-12-29T00:00:00Z,13.35,13350.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,13350.0,chart_observation_marked_exact
rally-macallan1,2024-03-31,2024-03-28T00:00:00Z,15.0,15000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,15000.0,chart_observation_marked_exact
rally-macallan1,2024-06-30,2024-06-28T00:00:00Z,17.75,17750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,17750.0,chart_observation_marked_exact
rally-macallan1,2024-09-30,2024-09-26T00:00:00Z,12.9,12900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,12900.0,chart_observation_marked_exact
rally-macallan1,2024-12-31,2024-12-30T00:00:00Z,14.0,14000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,14000.0,chart_observation_marked_exact
rally-macallan1,2025-03-31,2025-03-27T00:00:00Z,14.5,14500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,14500.0,chart_observation_marked_exact
rally-macallan1,2025-06-30,2025-06-30T00:00:00Z,17.9,17900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,17900.0,chart_observation_marked_exact
rally-macallan1,2025-09-30,2025-09-25T00:00:00Z,17.75,17750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,17750.0,chart_observation_marked_exact
rally-macallan1,2025-12-31,2025-12-29T00:00:00Z,16.75,16750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,16750.0,chart_observation_marked_exact
rally-macallan1,2026-03-31,2026-03-27T00:00:00Z,15.0,15000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,15000.0,chart_observation_marked_exact
rally-macallan1,2026-06-30,2026-06-29T00:00:00Z,12.5,12500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,12500.0,chart_observation_marked_exact
rally-macallan2,2022-03-31,2022-02-01T00:00:00Z,6.0,30000.0,offering_price,rally_app,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2022-02.,,quarterly,30000.0,observed_at_exceeds_quarter_lookback:58d; offering_price_excluded_from_secondary_returns
rally-macallan2,2022-06-30,2022-06-27T00:00:00Z,6.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,30000.0,chart_observation_marked_exact
rally-macallan2,2022-09-30,2022-09-29T00:00:00Z,8.75,43750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,43750.0,chart_observation_marked_exact
rally-macallan2,2022-12-31,2022-12-30T00:00:00Z,8.85,44250.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,44250.0,chart_observation_marked_exact
